7.5,-4,-0.3,4.87739226532512,1,1.25111163870664,2.2770595,0.638308015457979,0.0933510839355744
7.5,-4,-0.6,5.90332742020337,1,0.796183720250491,1.3595855,0.687895649101472,0.0419029949741434
7.5,-4,-0.9,5.22843926712138,1,0.393403496152128,0.9619829,0.163810250210529,0.10851358081686
7.5,-4,-1.2,5.49420937949948,1,0.0136130644267699,1.2748821,0.130220911211736,0.113379925740783
10,-4,-0.3,6.82536807764609,1,1.60002106715007,4.7889542,1.71869898212888,0.0546657250714955
10,-4,-0.6,7.4899401530424,1,1.5044571780841,2.3552984,1.46811817018122,0.044808333223463
10,-4,-0.9,6.52157183753992,1,0.714960169058776,1.5080405,0.68360071301041,0.0710842692783511
10,-4,-1.2,6.26279118705127,1,0.466399332216525,1.1221958,0.122044649511485,0.113361548623695
12.5,-4,-0.3,6.12050424925371,1,1.46899368210239,6.2740205,1.27012331811107,0.0980095433796452
12.5,-4,-0.6,6.86986591773575,1,1.44919363339529,3.4404466,1.22170402627115,0.104060188152651
12.5,-4,-0.9,5.85447178141744,1,0.610699199089972,2.6493053,0.63166160340089,-0.00654100096470281
12.5,-4,-1.2,6.63577285379662,1,0.716800088363586,2.1076107,0.711173648392207,0.0835551945885258
