10,-4.5,10,-0.5,-0.6,0.35,6.80315211653945,1,3.01915324300584,22.865036,1.62788107103166,-0.144689783021938,2,-5.50059153195263,544
10,-4.5,10,-0.5,-0.61,0.35,6.81109216055465,1,3.01059549913131,25.5542751,1.62713342478788,-0.118434134882495,2,-5.37805770340048,579
10,-4.5,10,-0.5,-0.62,0.35,6.78063630580984,1,2.99453606380212,9.333883,1.60696680926679,-0.152045439758565,2,-5.2490038858919,233
10,-4.5,10,-0.5,-0.63,0.35,6.66861695725395,1,2.97915893836867,12.9778816,1.58891920598721,-0.15198279636835,2,-5.11461333835172,306
10,-4.5,10,-0.5,-0.64,0.35,6.71289435290864,1,2.94759395056601,20.7264609,1.62197783638576,-0.168020837215018,2,-5.03538874471389,470
10,-4.5,10,-0.5,-0.65,0.35,6.71026808190282,1,2.92072683793628,23.3865323,1.62033730947092,-0.164500682636015,2,-4.92488355221446,519
10,-4.5,10,-0.5,-0.66,0.35,6.70587126208396,1,2.89390382792175,23.5776968,1.62082188180491,-0.161703195824775,2,-4.81785398328468,536
10,-4.5,10,-0.5,-0.67,0.35,6.70749966685722,1,2.87714165618723,21.5608283,1.62286544718094,-0.154432690967982,2,-4.71380283741504,478
10,-4.5,10,-0.5,-0.68,0.35,6.55088035899868,1,2.86441599117557,15.7309395,1.61287326047081,-0.150012287550419,2,-4.61053474569843,356
10,-4.5,10,-0.5,-0.69,0.35,6.59610882083386,1,2.85048822272979,21.7917349,1.63727566254905,-0.163102735446457,2,-4.52278997044523,449
10,-4.5,10,-0.5,-0.7,0.35,6.60727790731816,1,2.84083692801271,25.7885723,1.63559924453217,-0.149710995727099,2,-4.42566171488138,526
10,-4.5,10,-0.5,-0.71,0.35,6.51840616925092,1,2.83128070706104,42.1976698,1.63519478318052,-0.123942102272966,2,-4.33019848213386,741
10,-4.5,10,-0.5,-0.72,0.35,6.52686772631345,1,2.81719395647904,24.2644749,1.6346070001059,-0.0915274376907889,2,-4.23609838205377,507
10,-4.5,10,-0.5,-0.73,0.35,6.52583017439218,1,2.79236317298738,23.3875015,1.63580037203579,-0.113672077002339,2,-4.14405377082938,487
10,-4.5,10,-0.5,-0.74,0.35,6.50361539072642,1,2.76622162579684,38.6891216,1.64096713870764,-0.115424268991998,2,-4.06230808805847,751
10,-4.5,10,-0.5,-0.75,0.35,6.49997756307511,1,2.7404180168742,38.0158887,1.64289936952032,-0.128873737325842,2,-3.97685119191717,736
10,-4.5,10,-0.5,-0.76,0.35,6.41171471133337,1,2.71631524199944,31.8050384,1.64282253439008,-0.119080412217956,2,-3.89251866339853,614
10,-4.5,10,-0.5,-0.77,0.35,6.40995746895381,1,2.69082396108412,28.2344765,1.64417952054158,-0.0948301995060325,2,-3.81038006158846,547
10,-4.5,10,-0.5,-0.78,0.35,6.4078813295682,1,2.66546329969562,31.7546917,1.64563833113401,-0.101872962555478,2,-3.73095183427013,611
10,-4.5,10,-0.5,-0.79,0.35,6.38598374483665,1,2.63883106552474,44.3899135,1.65101678936002,-0.0921179588012356,2,-3.6602451875864,787
10,-4.5,10,-0.5,-0.8,0.35,6.38262297293124,1,2.61389705239743,43.088587,1.65293714311969,-0.0998566417098957,2,-3.58691462765152,765
