5,-1.5,2.69490583545799,1,0.456755243597706,1.0457917,3.29850864391454,-0.00172020200858533
5,-2,2.69425531133316,1,0.46651275507034,0.832033,3.2757978446557,-0.00177879378139102
5,-2.5,2.45113503421993,1,0.790489468853386,0.7475571,3.69085951986183,0.000111919712886439
5,-3,3.29601655503027,1,1.16896272649139,1.1611264,3.2565322115507,0.00879833670604191
5,-3.5,3.21211953626597,1,1.34431673175874,2.0531382,3.626476870916,0.00627833729497643
5,-4,4.82562857328729,1,1.59681822354679,4.3379839,3.10404072635554,-0.00076982318738808
5,-4.5,3.29463087276441,1,1.48811672600002,1.1910586,3.23621888213599,0.00647073683444745
5,-5,3.20932973744521,1,1.44994120529318,1.2584321,3.23860939548341,0.00730418996723747
7.5,-1.5,4.19465808972054,1,0.470653410498082,1.0282998,0.0588827468040003,-0.0102526503070776
7.5,-2,4.19466061269903,1,0.489368200230654,1.3197139,0.500661683213754,-0.0102903947260664
7.5,-2.5,4.36242846369547,1,0.845803380561197,1.1246881,0.643266376693822,0.0105515951517285
7.5,-3,4.53663356725678,1,1.10514965486484,1.6489445,0.846508294409701,0.0423061041487002
7.5,-3.5,4.53669134347183,1,1.3047054767629,1.2559214,1.02875489937621,0.0579155413675009
7.5,-4,4.62401447540139,1,1.4846631422001,1.5511145,1.1353205986041,0.0672654489346786
7.5,-4.5,4.62403013713386,1,1.63710825387989,1.228688,1.17404222618421,0.0679818456035537
7.5,-5,4.62402843626026,1,1.64048988421424,1.4783601,1.18888490306491,0.0677058266391167
10,-1.5,4.54238092428013,1,0.462711131734259,1.533939,0.0855230845330716,0.0153746187482565
10,-2,4.54237018513927,1,0.472039195937875,2.0047791,0.0606853730729521,0.01541756277332
10,-2.5,4.86831762315418,1,0.859925530005144,1.6314841,1.47923218579005,0.0628683181760296
10,-3,4.97445838249643,1,1.06933120902643,2.5364531,0.89114563713161,0.0719095194243543
10,-3.5,6.54935119467115,1,1.333170139436,3.2903749,2.39456579035373,0.0723799697564697
10,-4,6.46190499540367,1,1.61743358907694,1.8488369,2.13818294012115,0.0733584304712088
10,-4.5,6.46187285030972,1,1.71405139787741,3.20316,2.09371494777249,0.070387157725439
10,-5,6.3744585290011,1,1.73624736780502,1.4044565,1.96447281645588,0.0658734271812756
12.5,-1.5,4.54461609619851,1,0.469808896824522,1.9406692,0.0402473041547222,-0.000896347814586418
12.5,-2,4.54462298782332,1,0.489871232326184,1.9969281,0.445729705747758,-0.000840461562777853
12.5,-2.5,4.71316754973891,1,0.849786714240255,2.122631,0.570358525906426,0.0393272641529212
12.5,-3,4.79944190146686,1,0.969535943253543,3.8516228,0.605387351843145,0.0525897320449879
12.5,-3.5,4.80029413271479,1,1.33473937688597,2.961778,0.768452772951643,0.0578781991196969
12.5,-4,4.80009525600572,1,1.35843362084533,1.8310642,0.854055424236257,0.069433618152044
12.5,-4.5,4.80001999367395,1,1.63414332122953,1.9224384,1.04924085200872,0.0808079218035234
12.5,-5,4.88746573108155,1,1.80257620583543,2.6191976,1.11767736873319,0.0793187063076503
15,-1.5,4.46092057132724,1,0.476432636922055,1.9230391,0.248437819640468,-0.00145317388558952
15,-2,4.45513993724553,1,0.47359481745783,3.0322439,0.120457656989286,0.0165846666851708
15,-2.5,4.62628785462197,1,0.836282328918162,2.2050124,0.61074417370106,0.0678336999717533
15,-3,4.71336975636315,1,1.09135884917026,2.4787709,0.844779565669946,0.0740006050743504
15,-3.5,4.71320125154048,1,1.26552321535721,3.123819,0.907467296907538,0.0770651158774897
15,-4,4.71333477254135,1,1.44473252284849,3.4282733,1.01946737613809,0.0807913077871517
15,-4.5,4.71363439715423,1,1.88627737793925,2.0433495,1.20663658347047,0.0823962817045453
15,-5,3.92613694033437,1,1.91454131616452,2.9534382,0.614884493376409,0.0776838299612075
