10,-4.5,10,-0.5,-0.6,0.35,6.1404241583032,1,3.28778936686204,29.1712204,1.63188600041813,-0.0552830005878734,2,-5.0095591285085,661
10,-4.5,10,-0.5,-0.7,0.35,6.14677364086302,1,2.99812212721327,24.8974966,1.63948627906023,-0.0209281778100504,2,-4.19582756851465,498
10,-4.5,10,-0.5,-0.8,0.35,6.12868191839145,1,2.68290794374685,47.8519355,1.65310452806721,-0.0235296468029474,2,-3.46180967517425,811
10,-4.5,10,-0.5,-0.9,0.35,6.38398645534561,1,2.26681993608135,7.0814152,1.67292068479315,0.00448061267463525,2,-2.56418138879724,88
10,-4.5,10,-0.5,-1,0.35,6.48126909656697,1,1.99975815499155,6.3714491,1.65505540772723,0.00404441611450547,2,-2.09296174746066,70
10,-4.5,10,-0.5,-1.1,0.35,6.12175289983952,1,2.04870196442918,88.598344,1.66397862931907,-0.0254527811745638,0,-2.0978149197526,1000
10,-4.5,10,-0.5,-1.2,0.35,6.1993597456816,1,1.90037965633842,106.3494722,1.64255805579403,-0.0390550166711141,0,-1.84428734187515,1000
10,-4.5,10,-1.5,-0.6,0.35,4.22372470743205,1,0.610382906315825,2.9854558,0.710056512149598,0.0121974054924233,2,-2.6416023465588,66
10,-4.5,10,-1.5,-0.7,0.35,6.2194418526897,1,2.05153619833954,34.7423089,1.63072418107624,-0.036014052992265,2,-3.34164908976974,700
10,-4.5,10,-1.5,-0.8,0.35,4.21443522522374,1,0.054843557719086,4.5558794,0.0825979592732068,-0.00946204311148507,2,-1.98627710473533,78
10,-4.5,10,-1.5,-0.9,0.35,4.64790684090952,1,0.899538493747334,17.5858701,1.82688957553225,-0.0571100953166928,2,-1.96189630162943,253
10,-4.5,10,-1.5,-1,0.35,4.11124770838496,1,0.0495550073500483,7.4074692,0.0557192643730167,0.00570291594889848,2,-1.57246448505282,91
10,-4.5,10,-1.5,-1.1,0.35,4.10989317825029,1,0.0475443992941035,8.1880849,0.0540191949101936,0.00226956792847398,2,-1.42189942601614,82
10,-4.5,10,-1.5,-1.2,0.35,4.7407342606504,1,0.881170105886699,61.1268813,1.67280775174051,-0.0577397756711453,2,-1.45978550596222,600
10,-4.5,10,-2.5,-0.6,0.35,6.01655843614481,1,1.90768138090908,14.2716686,1.20985484946175,-0.0598357022473289,2,-3.32401613293724,330
10,-4.5,10,-2.5,-0.7,0.35,5.90241474166516,1,1.91726437281401,17.57867,1.29943502327321,-0.0419524721993347,2,-2.81659182077866,351
10,-4.5,10,-2.5,-0.8,0.35,5.89431817454545,1,1.91690424616208,30.1902802,1.51353598120047,-0.0156543067739968,2,-2.44272377066888,524
10,-4.5,10,-2.5,-0.9,0.35,5.88784087116264,1,1.90961720645064,36.3479404,1.61484838724713,-0.00954798694488396,2,-2.15467569630459,522
10,-4.5,10,-2.5,-1,0.35,5.882541314387,1,1.89822257868722,46.0329826,1.64114112201315,-0.024844814325213,2,-1.92361086065262,591
10,-4.5,10,-2.5,-1.1,0.35,5.98097211106551,1,1.88742475110105,20.251372,1.68085422289467,-0.0304976122372103,2,-1.90381586374709,217
10,-4.5,10,-2.5,-1.2,0.35,5.87438807224654,1,1.88198559029134,45.9319169,1.65733745751496,-0.0336342337135839,2,-1.73412183324346,462
10,-4.5,10,-3.5,-0.6,0.35,5.60162337435072,1,2.95091072994538,18.5366781,1.51983608991343,-0.0104869509256802,2,-3.76293704122578,449
10,-4.5,10,-3.5,-0.7,0.35,5.69531249743175,1,2.90171663574092,23.6081589,1.57833096813079,-0.0229661768753173,2,-3.14651797976774,484
10,-4.5,10,-3.5,-0.8,0.35,5.48068181532527,1,2.9454511782256,25.3960285,1.57258308951308,-0.0311416294904134,2,-2.69337318511614,443
10,-4.5,10,-3.5,-0.9,0.35,5.37136363327514,1,2.93719329879243,33.5951733,1.57079285462955,-0.0348178046431975,2,-2.34825899326212,489
10,-4.5,10,-3.5,-1,0.35,5.36652892494926,1,2.92385065967232,41.1725326,1.57655542929596,-0.0361749013876285,2,-2.07485933044044,487
10,-4.5,10,-3.5,-1.1,0.35,5.36249999630215,1,2.91579594383347,48.3014345,1.59055765850135,-0.0425965251011566,2,-1.85397203580456,553
10,-4.5,10,-3.5,-1.2,0.35,5.3590909082647,1,2.90905424036965,54.3480606,1.60943216996901,-0.0484749458441987,2,-1.67446734608035,544
