5,-3,-0.6,4.10560705654794,1,1.02158751354104,4.2919583,0.971385096225457,-0.00588737976778314
5,-3.5,-0.6,4.18021886406842,1,1.03007388510005,4.6166495,0.966539094817996,-0.00606716618826389
5,-4,-0.6,4.80760569147267,0,1.03471722026927,3.8251015,0.951587102954473,-0.00616959968590894
5,-4.5,-0.6,4.81080611773326,0,1.03775079184529,3.9788626,0.964124223773584,-0.00625804082042505
5,-5,-0.6,3.51600340678964,1,0.859860455214474,2.2034616,0.387580601244891,0.0395098126841951
7.5,-3,-0.6,4.87613410123481,1,0.968874724959382,2.7292343,0.617165734579835,0.0519844287941688
7.5,-3.5,-0.6,4.95951865681176,1,1.02328655511185,2.8610792,0.661300250449151,0.0556652194157943
7.5,-4,-0.6,5.04102853269875,1,1.05510939995963,3.1320197,0.725727572697127,0.0568993951635255
7.5,-4.5,-0.6,5.28207605271667,1,1.07947285655891,2.9631885,0.775914347553726,0.0574907664000399
7.5,-5,-0.6,5.28281328659153,1,1.09823513277249,3.480814,0.813275215825654,0.0578113364677219
10,-3,-0.6,4.34336682845077,1,0.869735173235442,5.0543474,0.466021176209321,0.14097099303208
10,-3.5,-0.6,4.34346283913264,1,0.904541471377859,4.7629786,0.493711544691231,0.140803779127261
10,-4,-0.6,4.4240220154592,1,0.929188497278504,2.9568215,0.515476703253796,0.140564680387683
10,-4.5,-0.6,4.42412550883569,1,0.946962141035351,3.6943698,0.532898457607234,0.140388363784809
10,-5,-0.6,4.42423110059467,1,0.960491083261431,3.7217031,0.547776155998036,0.140196846823643
12.5,-3,-0.6,1.49480679785599,1,0.0320845097349455,8.583047,2.59571774111648,0.15
12.5,-3.5,-0.6,3.44240509405139,1,0.0422551320696248,43.9073204,2.67167720107718,0.15
